customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age_group,tenure_group,avg_monthly_spend
0988-jrwwp,female,0,no,no,-1.1987601143772668,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,-0.3522891391960741,-0.9454208134573584,no,Young,New Customer,0.5777408881407884
5075-jsdki,female,0,no,no,1.082901717096109,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,-1.3411923294408608,-0.34862652941616995,no,Young,Loyal Customer,-0.5018490175033505
7908-qcbca,female,0,yes,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,0.1529656000214305,-0.9767451234794804,yes,Young,New Customer,3.7172226793944962
8644-xytsv,male,0,yes,no,0.3902543753988342,no,no phone service,dsl,yes,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),-0.8193173685385702,-0.2899706559310838,no,Young,Loyal Customer,-0.4687287729373549
6711-fldfb,female,0,no,no,-1.0357842692720256,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.3357880385540801,-0.7686149368184094,yes,Young,New Customer,0.12720486485048368
3873-wosbc,male,0,yes,no,1.4088534073065913,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.3029658195658524,-0.21988802709989955,no,Middle-aged,Loyal Customer,-0.5038254982897629
7465-zzrvx,male,0,no,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.18454402122252414,-0.9763259953876352,no,Young,New Customer,3.7753234787780867
7975-jmznt,male,0,yes,no,1.368109446030281,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),0.8942274871629008,1.673247385645528,no,Middle-aged,Loyal Customer,-0.4422200350094347
7251-xfoil,female,0,no,no,1.1643896396487294,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,no,mailed check,0.8111263787389692,1.4194322369733203,no,Middle-aged,Loyal Customer,-0.43776149326260905
4116-iqrfr,male,0,yes,yes,-1.1580161531009565,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),-1.3528264846202114,-0.9751127298586093,no,Young,New Customer,-0.158712226852979
3714-jtvov,female,1,yes,no,0.3902543753988342,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),0.31085770602690066,0.4174072662374974,yes,Senior,Loyal Customer,-0.41921931982853017
8259-dzliz,female,0,yes,yes,1.2866215234776603,yes,yes,dsl,no,yes,no,no,no,no,one year,yes,bank transfer (automatic),-0.3639232943754246,0.49260766966384506,no,Middle-aged,Loyal Customer,-0.47573426954222947
0442-zxkvs,female,1,yes,no,0.8791819107145575,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),1.6886740836956873,1.829935113875903,no,Senior,Loyal Customer,-0.3962686141962204
7853-wnzsy,male,0,no,no,-1.2802480369298874,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),-1.4974224132778524,-0.9986500811217108,no,Young,New Customer,0.6806914273994327
3120-fazkd,male,0,yes,yes,0.8791819107145575,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),-1.35448850678869,-0.46430588276547097,no,Young,Loyal Customer,-0.4999553234275614
8606-oegqz,female,0,no,yes,-0.5876006952326126,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.3129379525767242,-0.8067776525495862,no,Young,Loyal Customer,-0.44123161099014974
0225-zorzp,male,0,no,no,-1.1987601143772668,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,no,electronic check,0.6482482062280629,-0.9036624198856141,no,Young,New Customer,1.1913668746131039
4702-ioqdc,female,0,no,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.17623391038013098,-0.9764362922539103,yes,Young,New Customer,3.7600337947297735
9489-jmttn,female,0,yes,yes,1.6125732136881425,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),0.829408622592234,1.9026648674976891,no,Middle-aged,Loyal Customer,-0.45095754889866035
0575-cuqov,male,1,yes,no,1.1236456783724194,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,1.10198025822273,1.5810833241860736,no,Senior,Loyal Customer,-0.4273519755818474
0967-bmlbd,female,0,yes,yes,-0.8728084241667845,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,-1.4891123024354593,-0.9207363747849961,no,Young,New Customer,-0.4159959102477818
6178-kfnhs,female,0,no,yes,-0.8320644628904743,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,0.44880554601062694,-0.6062138309149856,yes,Young,New Customer,-0.12813285875635202
2830-lewoa,male,0,yes,yes,1.1643896396487294,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),1.2997608962716873,1.8379206069942187,no,Middle-aged,Loyal Customer,-0.42302324044226747
5006-mxvrn,female,0,no,no,0.2680224915699033,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.4658439920767583,-0.6709801507917109,no,Young,Loyal Customer,-0.4947324370532229
1264-bywms,male,0,no,no,0.9199258719908678,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,1.0637537483477213,1.323848972659338,yes,Young,Loyal Customer,-0.41955423671720754
9658-wyufb,female,0,no,no,-0.6283446565089229,yes,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,yes,electronic check,0.9839766842607471,-0.2937428087576914,yes,Young,Loyal Customer,-0.18758274790891213
8327-wkmie,male,0,no,no,0.18653456901728277,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),-1.4841262359300234,-0.6607004828548738,no,Young,Loyal Customer,-0.4938868952742517
6917-fijhc,female,0,yes,no,1.6125732136881425,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,-1.2896696422180234,-0.22381459553929237,no,Middle-aged,Loyal Customer,-0.5051085132364374
5329-krdtm,male,1,yes,no,1.6125732136881425,yes,yes,dsl,no,yes,yes,yes,yes,no,two year,no,credit card (automatic),0.4172271248095328,1.3733943249901028,no,Senior,Loyal Customer,-0.4614904423541652
7797-ejmdp,female,0,no,no,-0.9950403079957154,yes,no,dsl,yes,no,no,yes,no,yes,month-to-month,no,bank transfer (automatic),0.041610114733361785,-0.7539013348573141,no,Young,New Customer,-0.022251796721780966
3530-vwvgu,female,0,yes,yes,-0.42462485012737144,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.4924363467724167,-0.8307561912777881,no,Young,Loyal Customer,-0.47187275558798214
2013-sgdxk,female,0,no,no,-1.2802480369298874,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,no,electronic check,0.6482482062280629,-0.9701714302494857,yes,Young,New Customer,4.6284878486739816
6368-nwmce,female,0,no,no,0.22727853029359305,yes,yes,dsl,no,yes,no,yes,no,yes,month-to-month,no,credit card (automatic),0.11141504580946467,0.16456272998851013,no,Young,Loyal Customer,-0.4175102473760119
3633-cdbuw,male,0,no,yes,-0.6283446565089229,yes,no,dsl,no,yes,yes,yes,yes,yes,one year,no,electronic check,0.5335686766030371,-0.36942851839564944,no,Young,Loyal Customer,-0.2363298582276529
0707-hovvn,female,1,no,no,1.5310852911355222,yes,yes,dsl,no,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),0.35573230457582355,1.2923923063976859,no,Senior,Loyal Customer,-0.4612295469517535
8580-qvloc,female,1,yes,yes,1.6125732136881425,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),0.9191578196900803,1.8339940385548261,yes,Senior,Loyal Customer,-0.4486640962914133
3956-mgxog,female,0,no,no,-0.18016108246950976,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,0.525258565760644,-0.016919733780502325,no,Young,Loyal Customer,-0.35114382180389625
9274-uarkj,female,0,no,no,-0.7098325790615434,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),0.6116837185215331,-0.5088216979940923,no,Young,Loyal Customer,-0.1879664889987522
4077-hwuyd,male,0,yes,yes,1.6125732136881425,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),0.7562796471791741,1.844097231505623,no,Middle-aged,Loyal Customer,-0.4528262880601209
2012-nwrpa,female,1,yes,no,-0.8728084241667845,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,1.155164967614046,-0.5082922730359719,yes,Senior,New Customer,0.026292950131614385
8808-eleho,male,1,no,no,-0.9950403079957154,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,0.5468648539508664,-0.7488497383819156,yes,Senior,New Customer,0.09394980204540174
0103-csitq,female,0,yes,no,1.0014137945434884,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),1.4825833348043371,1.7512493294752627,no,Young,Loyal Customer,-0.4098117573376506
3506-lcjdc,male,0,yes,yes,-1.2802480369298874,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),-1.4907743246039378,-0.9985618436286908,yes,Young,New Customer,0.6929231746380835
8671-kkkos,female,0,yes,no,0.5532302205040753,no,no phone service,dsl,yes,yes,no,no,yes,no,month-to-month,no,electronic check,-0.6398189743428778,-0.09756880240083877,no,Young,Loyal Customer,-0.4666331682085798
7305-zwmaj,male,0,yes,no,-0.09867315991688919,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),-1.4658439920767583,-0.7483423727970503,no,Young,Loyal Customer,-0.4849940844439894
9518-xxbxe,male,1,yes,no,-0.9135523854430948,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,electronic check,0.3490842159019089,-0.6895100243259239,no,Senior,New Customer,-0.06666832888213173
3934-hxcfz,male,0,yes,no,-0.38388088885106114,yes,yes,fiber optic,yes,yes,yes,no,yes,no,month-to-month,yes,electronic check,1.1451928346031743,-0.04275125986212532,yes,Young,Loyal Customer,-0.26328037036601015
6578-krmaw,male,0,no,no,-0.01718523736426863,yes,no,fiber optic,yes,yes,yes,no,no,yes,month-to-month,yes,credit card (automatic),0.9507362408911745,0.30706628121591006,no,Young,Loyal Customer,-0.3486865511532744
4860-ijude,male,0,no,no,-0.791320501614164,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),0.2975615286790714,-0.5853015450692308,no,Young,Loyal Customer,-0.18023539747483572
7666-wkron,female,0,no,no,0.2680224915699033,yes,no,fiber optic,no,no,yes,yes,no,no,two year,yes,electronic check,0.5202724992552084,0.4051201953344538,yes,Young,Loyal Customer,-0.40103411685971185
9688-ygxvr,female,0,no,no,0.4717422979514547,yes,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,credit card (automatic),0.776223913200918,0.7455625027791074,no,Young,Loyal Customer,-0.4046676443392586
0423-udijq,male,1,no,no,-0.9542963467194051,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,-0.5184913560439374,-0.8097556679390132,no,Senior,New Customer,-0.19285918789421252
1945-xisks,female,0,yes,no,1.4088534073065913,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.5007464576148097,-0.41829003015550875,no,Middle-aged,Loyal Customer,-0.5092567591905072
4910-aqffx,male,0,yes,yes,-0.9542963467194051,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),0.48370801154867815,-0.7156283222598623,yes,Young,New Customer,0.012022578353188495
2154-kvjff,female,0,no,no,-0.7098325790615434,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,0.4970041888965074,-0.5168292504856629,yes,Young,Loyal Customer,-0.20203299832320065
5360-ljcnj,female,0,yes,no,1.5718292524118322,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),1.3413114504836532,2.325807765275396,no,Middle-aged,Loyal Customer,-0.436618385505776
2607-fbdff,male,0,no,no,-1.2802480369298874,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,credit card (automatic),-0.525139444717852,-0.9857453477675268,no,Young,New Customer,2.469584461052113
9647-ergbe,female,0,yes,yes,-0.09867315991688919,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,1.1717851892988325,0.3365596632578657,yes,Young,Loyal Customer,-0.3232292272128324
3428-xzmaz,male,0,no,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.15130357785295148,-0.9767671828527354,yes,Young,New Customer,3.7141647425848325
1100-ddvrv,male,0,yes,no,-0.6283446565089229,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,mailed check,-0.498547090022194,-0.6383763971207982,no,Young,Loyal Customer,-0.3480344910982728
0378-tovms,female,0,no,no,-1.1987601143772668,yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,no,electronic check,0.6981088712824219,-0.8872723055571377,yes,Young,New Customer,1.221946242709731
4355-hbjhh,male,0,yes,yes,1.4088534073065913,yes,yes,dsl,yes,no,yes,no,yes,yes,two year,yes,electronic check,0.49534216672802883,1.328018194204536,yes,Middle-aged,Loyal Customer,-0.45444210085610554
6728-wyqbc,male,0,no,no,-1.2802480369298874,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),-1.4575338812343652,-0.9981206561635905,no,Young,New Customer,0.7540819108313375
9058-cbreo,female,1,no,no,-1.2802480369298874,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,-0.47361675749501453,-0.9850615071966212,yes,Senior,New Customer,2.564380502151657
9029-fegvj,female,1,yes,no,-0.01718523736426863,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,mailed check,0.4820459893801996,0.12648825175035333,no,Senior,Loyal Customer,-0.37563461928842695
7216-kaoid,male,0,yes,yes,0.3495104141225239,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),-1.5057325241202457,-0.6552076989143749,no,Young,Loyal Customer,-0.4981059208132261
0318-quuob,male,0,yes,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,0.5235965435921655,-0.9718258832436119,yes,Young,New Customer,4.399142587949279
6145-nnpno,female,0,no,no,-1.2802480369298874,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),-0.6863555950602795,-0.9878851069732631,no,Young,New Customer,2.172964590514831
5520-fvewj,female,0,yes,yes,-0.8320644628904743,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,0.6548962949019775,-0.6028387468069681,yes,Young,New Customer,-0.0965341783898374
5339-tjfek,male,0,yes,yes,1.2051336009250397,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,1.3529456056630036,1.8547077900412852,no,Middle-aged,Loyal Customer,-0.42312511776591044
5572-zdxhy,female,0,no,no,-0.42462485012737144,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,mailed check,0.6482482062280629,-0.18867401394405267,yes,Young,Loyal Customer,-0.29284445509500207
2074-guhpq,female,0,no,yes,-0.6283446565089229,yes,yes,fiber optic,no,yes,yes,yes,no,no,month-to-month,yes,credit card (automatic),0.9274679305324735,-0.3205008285160252,no,Young,Loyal Customer,-0.19369862152823758
4625-xmoym,female,0,yes,yes,1.6125732136881425,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),-1.28135953137563,-0.13026079356477177,no,Middle-aged,Loyal Customer,-0.504896156513544
5827-mwczk,male,0,yes,yes,0.9606698332671781,yes,yes,fiber optic,no,yes,no,yes,yes,no,month-to-month,yes,credit card (automatic),1.0687398148531573,1.389255014360459,no,Young,Loyal Customer,-0.42131255038276355
1385-tqozw,female,0,no,no,-0.9542963467194051,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),-1.4741541029191516,-0.9422663230818912,no,Young,New Customer,-0.3882273729559963
